species,basisOfRecord,brackish,catalogNumber,class,classid,date_end,date_mid,date_start,date_year,decimalLatitude,decimalLongitude,eventDate,family,familyid,genus,genusid,kingdom,kingdomid,locality,marine,occurrenceID,occurrenceStatus,order,orderid,phylum,phylumid,scientificName,scientificNameID,speciesid,originalScientificName,aphiaID,bathymetry,shoredistance,sst,sss,coordinateUncertaintyInMeters,country,geodeticDatum,depth,individualCount,lifeStage,maximumDepthInMeters,minimumDepthInMeters,samplingProtocol,waterBody,day,island,islandGroup,modified,month,taxonID,type,verbatimDepth,year,higherGeography,language,namePublishedInID,originalNameUsage,scientificNameAuthorship,specificEpithet,startDayOfYear,continent,acceptedNameUsage,acceptedNameUsageID,countryCode,dateIdentified,eventRemarks,fieldNumber,locationID,locationRemarks,taxonRank,typeStatus,georeferenceProtocol,georeferenceRemarks,higherClassification,nomenclaturalCode,stateProvince,unaccepted,habitat,sex,coordinatePrecision,occurrenceRemarks,organismQuantity,organismQuantityType,vernacularName,endDayOfYear,sst_bad,sss_bad
Thunnus albacares,Occurrence,True,#1306914447877#0.16813159044357406,Teleostei,293496.0,,,,,-0.9834722,55.700138,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:Faune associÃ©e (IEO):#1306914447877#0.16813159044357406:0x667AA80101000C00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3062.0,308320.0,28.59,35.36,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306914447877#0.16813159044357406,,,,,False,False
Thunnus albacares,Occurrence,True,#1306914423745#0.8998507938290798,Teleostei,293496.0,,,,,-4.0168056,48.250137,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:Faune associÃ©e (IEO):#1306914423745#0.8998507938290798:0xC279A80101000100",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4914.0,557327.0,27.76,35.32,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306914423745#0.8998507938290798,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921308581#0.8199280200519702,Teleostei,293496.0,,,,,-14.616806,44.65014,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921308581#0.8199280200519702:0x1052A80101000300",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3554.0,160038.0,27.81,34.93,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921308581#0.8199280200519702,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-78580,Teleostei,293496.0,,,,,-11.117446666667,60.4024799999999,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-78580",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,176.0,410177.0,27.37,34.77,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-21719,Teleostei,293496.0,,,,,-12.50308,101.38567333333,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-21719",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4518.0,485364.0,27.78,34.18,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-84147,Teleostei,293496.0,,,,,-8.72106666666669,59.888733333333,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-84147",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,420.0,399769.0,27.76,34.86,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-34826,Teleostei,293496.0,,,,,11.737823333333,50.419186666667,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-34826",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,55.0,6293.0,28.38,36.27,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921611087#0.009742331322188935,Teleostei,293496.0,,,,,-13.650139,47.133472,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921611087#0.009742331322188935:0xA2E0A70101000600",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2702.0,72731.0,28.01,34.77,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921611087#0.009742331322188935,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366717557#0.27638056868459604,Teleostei,293496.0,,,,,-5.516805,49.816803,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366717557#0.27638056868459604:0x13EDA70101000400",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3872.0,339542.0,27.94,35.29,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366717557#0.27638056868459604,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-2192666,Teleostei,293496.0,935107200000.0,935107200000.0,935107200000.0,1999.0,-30.7182006836,30.477399826,1999-08-20 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Umtentweni Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-1.0,48.0,23.57,35.29,,South Africa,,,,,,,,Indian,20.0,,,,8.0,,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921335442#0.17743815159855214,Teleostei,293496.0,,,,,-14.666806,46.383472,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921335442#0.17743815159855214:0x9F05A80101000200",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2494.0,81664.0,27.88,34.73,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921335442#0.17743815159855214,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-72007,Teleostei,293496.0,,,,,-5.1677166666667,90.486233333333,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-72007",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,5164.0,993757.0,28.88,34.39,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-38189,Teleostei,293496.0,,,,,11.838433333333,49.117366666667,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-38189",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,1874.0,59397.0,28.66,36.32,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-1063326,Teleostei,293496.0,697507200000.0,697507200000.0,697507200000.0,1992.0,-30.8066997528,30.4129009247,1992-02-08 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-15.0,17.0,23.57,35.29,,South Africa,,,,,,,,Indian,8.0,,,,2.0,,,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366559406#0.06128831613096675,Teleostei,293496.0,,,,,-0.31680554,59.516804,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366559406#0.06128831613096675:0x8C68A80101000100",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4452.0,576717.0,29.03,35.29,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366559406#0.06128831613096675,,,,,False,False
